time(s),ch0(V),ch1(V),ch2(V),ch3(V)
1.0352,2.19299316,,,
1.0354,2.19268799,,,
1.0356,2.19299316,,,
1.0358,2.19299316,,,
1.036,2.19299316,,,
1.0362,2.19299316,,,
1.0364,2.19299316,,,
1.0366,2.19299316,,,
1.0368,2.19299316,,,
1.037,2.19299316,,,
1.0372,2.19268799,,,
1.0374,2.19299316,,,
1.0376,2.19329834,,,
1.0378,2.19299316,,,
1.038,2.19299316,,,
1.0382,2.19268799,,,
1.0384,2.19268799,,,
1.0386,2.19299316,,,
1.0388,2.19299316,,,
1.039,2.19299316,,,
1.0392,2.19268799,,,
1.0394,2.19299316,,,
1.0396,2.19299316,,,
1.0398,2.19299316,,,
1.04,2.19299316,,,
1.0402,2.19268799,,,
1.0404,2.19299316,,,
1.0406,2.19299316,,,
1.0408,2.19299316,,,
1.041,2.19299316,,,
1.0412,2.19299316,,,
1.0414,2.19268799,,,
1.0416,2.19299316,,,
1.0418,2.19299316,,,
1.042,2.19299316,,,
1.0422,2.19299316,,,
1.0424,2.19299316,,,
1.0426,2.19268799,,,
1.0428,2.19268799,,,
1.043,2.19268799,,,
1.0432,2.19268799,,,
1.0434,2.19299316,,,
1.0436,2.19299316,,,
1.0438,2.19299316,,,
1.044,2.19299316,,,
1.0442,2.19268799,,,
1.0444,2.19268799,,,
1.0446,2.19268799,,,
1.0448,2.19268799,,,
1.045,2.19299316,,,
1.0452,2.19299316,,,
1.0454,2.19268799,,,
1.0456,2.19299316,,,
1.0458,2.19268799,,,
1.046,2.19268799,,,
1.0462,2.19299316,,,
1.0464,2.19299316,,,
1.0466,2.19299316,,,
1.0468,2.19299316,,,
1.047,2.19299316,,,
1.0472,2.19299316,,,
1.0474,2.19299316,,,
1.0476,2.19268799,,,
1.0478,2.19268799,,,
1.048,2.19299316,,,
1.0482,2.19268799,,,
1.0484,2.19299316,,,
1.0486,2.19299316,,,
1.0488,2.19268799,,,
1.049,2.19268799,,,
1.0492,2.19268799,,,
1.0494,2.19299316,,,
1.0496,2.19268799,,,
1.0498,2.19268799,,,
1.05,2.19268799,,,
1.0502,2.19299316,,,
1.0504,2.19299316,,,
1.0506,2.19299316,,,
1.0508,2.19299316,,,
1.051,2.19299316,,,
1.0512,2.19299316,,,
1.0514,2.19299316,,,
1.0516,2.19299316,,,
1.0518,2.19299316,,,
1.052,2.19299316,,,
1.0522,2.19299316,,,
1.0524,2.19299316,,,
1.0526,2.19268799,,,
1.0528,2.19268799,,,
1.053,2.19268799,,,
1.0532,2.19299316,,,
1.0534,2.19299316,,,
1.0536,2.19299316,,,
1.0538,2.19299316,,,
1.054,2.19299316,,,
1.0542,2.19268799,,,
1.0544,2.19299316,,,
1.0546,2.19299316,,,
1.0548,2.19299316,,,
1.055,2.19268799,,,
1.0552,2.19299316,,,
1.0554,2.19299316,,,
1.0556,2.19299316,,,
1.0558,2.19268799,,,
1.056,2.19299316,,,
1.0562,2.19299316,,,
1.0564,2.19299316,,,
1.0566,2.19299316,,,
1.0568,2.19268799,,,
1.057,2.19299316,,,
1.0572,2.19299316,,,
1.0574,2.19299316,,,
1.0576,2.19299316,,,
1.0578,2.19299316,,,
1.058,2.19299316,,,
1.0582,2.19299316,,,
1.0584,2.19268799,,,
1.0586,2.19299316,,,
1.0588,2.19299316,,,
1.059,2.19299316,,,
1.0592,2.19299316,,,
1.0594,2.19299316,,,
1.0596,2.19268799,,,
1.0598,2.19299316,,,
1.06,2.19299316,,,
1.0602,2.19268799,,,
1.0604,2.19299316,,,
1.0606,2.19268799,,,
1.0608,2.19268799,,,
1.061,2.19268799,,,
1.0612,2.19299316,,,
1.0614,2.19268799,,,
1.0616,2.19299316,,,
1.0618,2.19268799,,,
1.062,2.19299316,,,
1.0622,2.19299316,,,
1.0624,2.19299316,,,
1.0626,2.19268799,,,
1.0628,2.19268799,,,
1.063,2.19299316,,,
1.0632,2.19299316,,,
1.0634,2.19299316,,,
1.0636,2.19299316,,,
1.0638,2.19268799,,,
1.064,2.19299316,,,
1.0642,2.19299316,,,
1.0644,2.19268799,,,
1.0646,2.19299316,,,
1.0648,2.19299316,,,
1.065,2.19299316,,,
1.0652,2.19299316,,,
1.0654,2.19299316,,,
1.0656,2.19268799,,,
1.0658,2.19299316,,,
1.066,2.19299316,,,
1.0662,2.19299316,,,
1.0664,2.19299316,,,
1.0666,2.19299316,,,
1.0668,2.19268799,,,
1.067,2.19299316,,,
1.0672,2.19299316,,,
1.0674,2.19268799,,,
1.0676,2.19299316,,,
1.0678,2.19299316,,,
1.068,2.19299316,,,
1.0682,2.19299316,,,
1.0684,2.19299316,,,
1.0686,2.19299316,,,
1.0688,2.19299316,,,
1.069,2.19299316,,,
1.0692,2.19299316,,,
1.0694,2.19299316,,,
1.0696,2.19299316,,,
1.0698,2.19299316,,,
1.07,2.19299316,,,
1.0702,2.19299316,,,
1.0704,2.19299316,,,
1.0706,2.19299316,,,
1.0708,2.19299316,,,
1.071,2.19299316,,,
1.0712,2.19268799,,,
1.0714,2.19299316,,,
1.0716,2.19299316,,,
1.0718,2.19299316,,,
1.072,2.19299316,,,
1.0722,2.19299316,,,
1.0724,2.19299316,,,
1.0726,2.19299316,,,
1.0728,2.19268799,,,
1.073,2.19299316,,,
1.0732,2.19299316,,,
1.0734,2.19299316,,,
1.0736,2.19299316,,,
1.0738,2.19299316,,,
1.074,2.19299316,,,
1.0742,2.19299316,,,
1.0744,2.19299316,,,
1.0746,2.19299316,,,
1.0748,2.19299316,,,
1.075,2.19299316,,,
1.0752,2.19268799,,,
1.0754,2.19299316,,,
1.0756,2.19299316,,,
1.0758,2.19268799,,,
1.076,2.19299316,,,
1.0762,2.19268799,,,
1.0764,2.19299316,,,
1.0766,2.19268799,,,
1.0768,2.19299316,,,
1.077,2.19299316,,,
1.0772,2.19268799,,,
1.0774,2.19268799,,,
1.0776,2.19299316,,,
1.0778,2.19268799,,,
1.078,2.19268799,,,
1.0782,2.19299316,,,
1.0784,2.19299316,,,
1.0786,2.19268799,,,
1.0788,2.19268799,,,
1.079,2.19299316,,,
1.0792,2.19268799,,,
1.0794,2.19299316,,,
1.0796,2.19268799,,,
1.0798,2.19299316,,,
1.08,2.19299316,,,
1.0802,2.19299316,,,
1.0804,2.19299316,,,
1.0806,2.19268799,,,
1.0808,2.19299316,,,
1.081,2.19299316,,,
1.0812,2.19299316,,,
1.0814,2.19299316,,,
1.0816,2.19299316,,,
1.0818,2.19268799,,,
1.082,2.19299316,,,
1.0822,2.19299316,,,
1.0824,2.19299316,,,
1.0826,2.19299316,,,
1.0828,2.19268799,,,
1.083,2.19268799,,,
1.0832,2.19299316,,,
1.0834,2.19299316,,,
1.0836,2.19299316,,,
1.0838,2.19299316,,,
1.084,2.19299316,,,
1.0842,2.19299316,,,
1.0844,2.19268799,,,
1.0846,2.19299316,,,
1.0848,2.19299316,,,
1.085,2.19299316,,,
1.0852,2.19299316,,,
1.0854,2.19268799,,,
1.0856,2.19299316,,,
1.0858,2.19299316,,,
1.086,2.19299316,,,
1.0862,2.19299316,,,
1.0864,2.19299316,,,
1.0866,2.19299316,,,
1.0868,2.19268799,,,
1.087,2.19299316,,,
1.0872,2.19299316,,,
1.0874,2.19299316,,,
1.0876,2.19299316,,,
1.0878,2.19299316,,,
1.088,2.19299316,,,
1.0882,2.19268799,,,
1.0884,2.19299316,,,
1.0886,2.19299316,,,
1.0888,2.19299316,,,
1.089,2.19299316,,,
1.0892,2.19268799,,,
1.0894,2.19299316,,,
1.0896,2.19299316,,,
1.0898,2.19299316,,,
1.09,2.19299316,,,
1.0902,2.19268799,,,
1.0904,2.19299316,,,
1.0906,2.19299316,,,
1.0908,2.19299316,,,
1.091,2.19268799,,,
1.0912,2.19299316,,,
1.0914,2.19299316,,,
1.0916,2.19299316,,,
1.0918,2.19268799,,,
1.092,2.19299316,,,
1.0922,2.19268799,,,
1.0924,2.19299316,,,
1.0926,2.19299316,,,
1.0928,2.19299316,,,
1.093,2.19268799,,,
1.0932,2.19268799,,,
1.0934,2.19268799,,,
1.0936,2.19268799,,,
1.0938,2.19299316,,,
1.094,2.19299316,,,
1.0942,2.19268799,,,
1.0944,2.19299316,,,
1.0946,2.19299316,,,
1.0948,2.19299316,,,
1.095,2.19268799,,,
1.0952,2.19299316,,,
1.0954,2.19299316,,,
1.0956,2.19299316,,,
1.0958,2.19299316,,,
1.096,2.19299316,,,
1.0962,2.19299316,,,
1.0964,2.19268799,,,
1.0966,2.19299316,,,
1.0968,2.19268799,,,
1.097,2.19299316,,,
1.0972,2.19299316,,,
1.0974,2.19268799,,,
1.0976,2.19268799,,,
1.0978,2.19299316,,,
1.098,2.19299316,,,
1.0982,2.19268799,,,
1.0984,2.19268799,,,
1.0986,2.19299316,,,
1.0988,2.19299316,,,
1.099,2.19299316,,,
1.0992,2.19299316,,,
1.0994,2.19299316,,,
1.0996,2.19299316,,,
1.0998,2.19299316,,,
1.1,2.19268799,,,
1.1002,2.19299316,,,
1.1004,2.19299316,,,
1.1006,2.19299316,,,
1.1008,2.19299316,,,
1.101,2.19299316,,,
1.1012,2.19268799,,,
1.1014,2.19299316,,,
1.1016,2.19268799,,,
1.1018,2.19268799,,,
1.102,2.19299316,,,
1.1022,2.19299316,,,
1.1024,2.19299316,,,
1.1026,2.19299316,,,
1.1028,2.19299316,,,
1.103,2.19299316,,,
1.1032,2.19299316,,,
1.1034,2.19299316,,,
1.1036,2.19299316,,,
1.1038,2.19299316,,,
1.104,2.19299316,,,
1.1042,2.19299316,,,
1.1044,2.19299316,,,
1.1046,2.19299316,,,
1.1048,2.19268799,,,
1.105,2.19299316,,,
1.1052,2.19268799,,,
1.1054,2.19299316,,,
1.1056,2.19299316,,,
1.1058,2.19299316,,,
1.106,2.19299316,,,
1.1062,2.19299316,,,
1.1064,2.19299316,,,
1.1066,2.19299316,,,
1.1068,2.19299316,,,
1.107,2.19299316,,,
1.1072,2.19299316,,,
1.1074,2.19299316,,,
1.1076,2.19299316,,,
1.1078,2.19299316,,,
1.108,2.19299316,,,
1.1082,2.19299316,,,
1.1084,2.19268799,,,
1.1086,2.19299316,,,
1.1088,2.19299316,,,
1.109,2.19299316,,,
1.1092,2.19299316,,,
1.1094,2.19299316,,,
1.1096,2.19268799,,,
1.1098,2.19299316,,,
1.11,2.19268799,,,
1.1102,2.19268799,,,
1.1104,2.19299316,,,
1.1106,2.19268799,,,
1.1108,2.19299316,,,
1.111,2.19299316,,,
1.1112,2.19299316,,,
1.1114,2.19268799,,,
1.1116,2.19299316,,,
1.1118,2.19268799,,,
1.112,2.19268799,,,
1.1122,2.19299316,,,
1.1124,2.19299316,,,
1.1126,2.19268799,,,
1.1128,2.19299316,,,
1.113,2.19299316,,,
1.1132,2.19299316,,,
1.1134,2.19268799,,,
1.1136,2.19268799,,,
1.1138,2.19299316,,,
1.114,2.19268799,,,
1.1142,2.19299316,,,
1.1144,2.19268799,,,
1.1146,2.19268799,,,
1.1148,2.19299316,,,
1.115,2.19299316,,,
1.1152,2.19268799,,,
1.1154,2.19299316,,,
1.1156,2.19299316,,,
1.1158,2.19299316,,,
1.116,2.19299316,,,
1.1162,2.19299316,,,
1.1164,2.19299316,,,
1.1166,2.19299316,,,
1.1168,2.19299316,,,
1.117,2.19299316,,,
1.1172,2.19268799,,,
1.1174,2.19299316,,,
1.1176,2.19299316,,,
1.1178,2.19268799,,,
1.118,2.19299316,,,
1.1182,2.19299316,,,
1.1184,2.19299316,,,
1.1186,2.19299316,,,
1.1188,2.19268799,,,
1.119,2.19299316,,,
1.1192,2.19299316,,,
1.1194,2.19268799,,,
1.1196,2.19299316,,,
1.1198,2.19299316,,,
1.12,2.19299316,,,
1.1202,2.19299316,,,
1.1204,2.19299316,,,
1.1206,2.19299316,,,
1.1208,2.19268799,,,
1.121,2.19299316,,,
1.1212,2.19268799,,,
1.1214,2.19299316,,,
1.1216,2.19299316,,,
1.1218,2.19268799,,,
1.122,2.19299316,,,
1.1222,2.19299316,,,
1.1224,2.19268799,,,
1.1226,2.19299316,,,
1.1228,2.19268799,,,
1.123,2.19299316,,,
1.1232,2.19299316,,,
1.1234,2.19299316,,,
1.1236,2.19268799,,,
1.1238,2.19299316,,,
1.124,2.19268799,,,
1.1242,2.19299316,,,
1.1244,2.19299316,,,
1.1246,2.19299316,,,
1.1248,2.19268799,,,
1.125,2.19268799,,,
1.1252,2.19268799,,,
1.1254,2.19268799,,,
1.1256,2.19299316,,,
1.1258,2.19299316,,,
1.126,2.19299316,,,
1.1262,2.19299316,,,
1.1264,2.19299316,,,
1.1266,2.19299316,,,
1.1268,2.19268799,,,
1.127,2.19299316,,,
1.1272,2.19299316,,,
1.1274,2.19299316,,,
1.1276,2.19268799,,,
1.1278,2.19299316,,,
1.128,2.19299316,,,
1.1282,2.19299316,,,
1.1284,2.19268799,,,
1.1286,2.19299316,,,
1.1288,2.19299316,,,
1.129,2.19299316,,,
1.1292,2.19268799,,,
1.1294,2.19299316,,,
1.1296,2.19299316,,,
1.1298,2.19268799,,,
1.13,2.19299316,,,
1.1302,2.19299316,,,
1.1304,2.19268799,,,
1.1306,2.19299316,,,
1.1308,2.19299316,,,
1.131,2.19299316,,,
1.1312,2.19299316,,,
1.1314,2.19299316,,,
1.1316,2.19299316,,,
1.1318,2.19299316,,,
1.132,2.19268799,,,
1.1322,2.19299316,,,
1.1324,2.19299316,,,
1.1326,2.19268799,,,
1.1328,2.19299316,,,
1.133,2.19299316,,,
1.1332,2.19299316,,,
1.1334,2.19299316,,,
1.1336,2.19299316,,,
1.1338,2.19299316,,,
1.134,2.19299316,,,
1.1342,2.19299316,,,
1.1344,2.19299316,,,
1.1346,2.19299316,,,
1.1348,2.19299316,,,
1.135,2.19299316,,,
1.1352,2.19299316,,,
1.1354,2.19299316,,,
1.1356,2.19299316,,,
1.1358,2.19299316,,,
1.136,2.19299316,,,
1.1362,2.19299316,,,
1.1364,2.19299316,,,
1.1366,2.19268799,,,
1.1368,2.19299316,,,
1.137,2.19299316,,,
1.1372,2.19299316,,,
1.1374,2.19299316,,,
1.1376,2.19299316,,,
1.1378,2.19299316,,,
1.138,2.19329834,,,
1.1382,2.19268799,,,
1.1384,2.19299316,,,
1.1386,2.19299316,,,
1.1388,2.19268799,,,
1.139,2.19299316,,,
1.1392,2.19299316,,,
1.1394,2.19299316,,,
1.1396,2.19268799,,,
1.1398,2.19299316,,,
1.14,2.19268799,,,
1.1402,2.19299316,,,
1.1404,2.19299316,,,
1.1406,2.19299316,,,
1.1408,2.19299316,,,
1.141,2.19268799,,,
1.1412,2.19268799,,,
1.1414,2.19299316,,,
1.1416,2.19299316,,,
1.1418,2.19299316,,,
1.142,2.19299316,,,
1.1422,2.19268799,,,
1.1424,2.19268799,,,
1.1426,2.19299316,,,
1.1428,2.19299316,,,
1.143,2.19299316,,,
1.1432,2.19268799,,,
1.1434,2.19299316,,,
1.1436,2.19299316,,,
1.1438,2.19299316,,,
1.144,2.19299316,,,
1.1442,2.19299316,,,
1.1444,2.19299316,,,
1.1446,2.19268799,,,
1.1448,2.19268799,,,
1.145,2.19299316,,,
1.1452,2.19299316,,,
1.1454,2.19268799,,,
1.1456,2.19299316,,,
1.1458,2.19299316,,,
1.146,2.19268799,,,
1.1462,2.19299316,,,
1.1464,2.19299316,,,
1.1466,2.19299316,,,
1.1468,2.19268799,,,
1.147,2.19299316,,,
1.1472,2.19299316,,,
1.1474,2.19299316,,,
1.1476,2.19299316,,,
1.1478,2.19268799,,,
1.148,2.19299316,,,
1.1482,2.19299316,,,
1.1484,2.19299316,,,
1.1486,2.19299316,,,
1.1488,2.19299316,,,
1.149,2.19268799,,,
1.1492,2.19299316,,,
1.1494,2.19299316,,,
1.1496,2.19299316,,,
1.1498,2.19299316,,,
1.15,2.19299316,,,
1.1502,2.19299316,,,
1.1504,2.19299316,,,
1.1506,2.19299316,,,
1.1508,2.19299316,,,
1.151,2.19299316,,,
1.1512,2.19268799,,,
1.1514,2.19299316,,,
1.1516,2.19299316,,,
1.1518,2.19299316,,,
1.152,2.19299316,,,
1.1522,2.19299316,,,
1.1524,2.19299316,,,
1.1526,2.19299316,,,
1.1528,2.19299316,,,
1.153,2.19299316,,,
1.1532,2.19299316,,,
1.1534,2.19299316,,,
1.1536,2.19299316,,,
1.1538,2.19299316,,,
1.154,2.19299316,,,
1.1542,2.19299316,,,
1.1544,2.19299316,,,
1.1546,2.19268799,,,
1.1548,2.19299316,,,
1.155,2.19299316,,,
1.1552,2.19299316,,,
1.1554,2.19299316,,,
1.1556,2.19299316,,,
1.1558,2.19299316,,,
1.156,2.19268799,,,
1.1562,2.19299316,,,
1.1564,2.19268799,,,
1.1566,2.19268799,,,
1.1568,2.19299316,,,
1.157,2.19299316,,,
1.1572,2.19299316,,,
1.1574,2.19268799,,,
1.1576,2.19299316,,,
1.1578,2.19299316,,,
1.158,2.19299316,,,
1.1582,2.19299316,,,
1.1584,2.19299316,,,
1.1586,2.19268799,,,
1.1588,2.19268799,,,
1.159,2.19299316,,,
1.1592,2.19299316,,,
1.1594,2.19299316,,,
1.1596,2.19299316,,,
1.1598,2.19268799,,,
1.16,2.19268799,,,
1.1602,2.19268799,,,
1.1604,2.19299316,,,
1.1606,2.19268799,,,
1.1608,2.19268799,,,
1.161,2.19299316,,,
1.1612,2.19299316,,,
1.1614,2.19299316,,,
1.1616,2.19268799,,,
1.1618,2.19268799,,,
1.162,2.19268799,,,
1.1622,2.19299316,,,
1.1624,2.19299316,,,
1.1626,2.19299316,,,
1.1628,2.19299316,,,
1.163,2.19299316,,,
1.1632,2.19268799,,,
1.1634,2.19299316,,,
1.1636,2.19299316,,,
1.1638,2.19268799,,,
1.164,2.19268799,,,
1.1642,2.19268799,,,
1.1644,2.19299316,,,
1.1646,2.19299316,,,
1.1648,2.19268799,,,
1.165,2.19268799,,,
1.1652,2.19299316,,,
1.1654,2.19299316,,,
1.1656,2.19299316,,,
1.1658,2.19299316,,,
1.166,2.19299316,,,
1.1662,2.19299316,,,
1.1664,2.19299316,,,
1.1666,2.19268799,,,
1.1668,2.19299316,,,
1.167,2.19299316,,,
1.1672,2.19299316,,,
1.1674,2.19299316,,,
1.1676,2.19299316,,,
1.1678,2.19299316,,,
1.168,2.19268799,,,
1.1682,2.19299316,,,
1.1684,2.19299316,,,
1.1686,2.19299316,,,
1.1688,2.19299316,,,
1.169,2.19299316,,,
1.1692,2.19299316,,,
1.1694,2.19268799,,,
1.1696,2.19299316,,,
1.1698,2.19299316,,,
1.17,2.19299316,,,
1.1702,2.19299316,,,
1.1704,2.19299316,,,
1.1706,2.19299316,,,
1.1708,2.19268799,,,
1.171,2.19299316,,,
1.1712,2.19268799,,,
1.1714,2.19299316,,,
1.1716,2.19299316,,,
1.1718,2.19299316,,,
1.172,2.19268799,,,
1.1722,2.19299316,,,
1.1724,2.19268799,,,
1.1726,2.19299316,,,
1.1728,2.19299316,,,
1.173,2.19299316,,,
1.1732,2.19268799,,,
1.1734,2.19299316,,,
1.1736,2.19299316,,,
1.1738,2.19299316,,,
1.174,2.19299316,,,
1.1742,2.19299316,,,
1.1744,2.19299316,,,
1.1746,2.19268799,,,
1.1748,2.19299316,,,
1.175,2.19299316,,,
1.1752,2.19299316,,,
1.1754,2.19268799,,,
1.1756,2.19299316,,,
1.1758,2.19268799,,,
1.176,2.19299316,,,
1.1762,2.19268799,,,
1.1764,2.19299316,,,
1.1766,2.19299316,,,
1.1768,2.19299316,,,
1.177,2.19268799,,,
1.1772,2.19299316,,,
1.1774,2.19299316,,,
1.1776,2.19299316,,,
1.1778,2.19299316,,,
1.178,2.19299316,,,
1.1782,2.19299316,,,
1.1784,2.19299316,,,
1.1786,2.19299316,,,
1.1788,2.19299316,,,
1.179,2.19299316,,,
1.1792,2.19299316,,,
1.1794,2.19299316,,,
1.1796,2.19268799,,,
1.1798,2.19299316,,,
1.18,2.19299316,,,
1.1802,2.19299316,,,
1.1804,2.19268799,,,
1.1806,2.19268799,,,
1.1808,2.19268799,,,
1.181,2.19268799,,,
1.1812,2.19299316,,,
1.1814,2.19299316,,,
1.1816,2.19299316,,,
1.1818,2.19299316,,,
1.182,2.19268799,,,
1.1822,2.19268799,,,
1.1824,2.19299316,,,
1.1826,2.19299316,,,
1.1828,2.19299316,,,
1.183,2.19299316,,,
1.1832,2.19268799,,,
1.1834,2.19299316,,,
1.1836,2.19268799,,,
1.1838,2.19299316,,,
1.184,2.19299316,,,
1.1842,2.19299316,,,
1.1844,2.19268799,,,
1.1846,2.19299316,,,
1.1848,2.19299316,,,
1.185,2.19299316,,,
1.1852,2.19299316,,,
1.1854,2.19299316,,,
1.1856,2.19299316,,,
1.1858,2.19268799,,,
1.186,2.19299316,,,
1.1862,2.19299316,,,
1.1864,2.19299316,,,
1.1866,2.19299316,,,
1.1868,2.19299316,,,
1.187,2.19299316,,,
1.1872,2.19268799,,,
1.1874,2.19299316,,,
1.1876,2.19299316,,,
1.1878,2.19299316,,,
1.188,2.19299316,,,
1.1882,2.19299316,,,
1.1884,2.19268799,,,
1.1886,2.19268799,,,
1.1888,2.19268799,,,
1.189,2.19299316,,,
1.1892,2.19299316,,,
1.1894,2.19299316,,,
1.1896,2.19299316,,,
1.1898,2.19268799,,,
1.19,2.19268799,,,
1.1902,2.19299316,,,
1.1904,2.19299316,,,
1.1906,2.19268799,,,
1.1908,2.19299316,,,
1.191,2.19268799,,,
1.1912,2.19268799,,,
1.1914,2.19299316,,,
1.1916,2.19268799,,,
1.1918,2.19268799,,,
1.192,2.19299316,,,
1.1922,2.19268799,,,
1.1924,2.19299316,,,
1.1926,2.19299316,,,
1.1928,2.19299316,,,
1.193,2.19268799,,,
1.1932,2.19299316,,,
1.1934,2.19299316,,,
1.1936,2.19268799,,,
1.1938,2.19299316,,,
1.194,2.19299316,,,
1.1942,2.19268799,,,
1.1944,2.19299316,,,
1.1946,2.19299316,,,
1.1948,2.19268799,,,
1.195,2.19299316,,,
1.1952,2.19299316,,,
1.1954,2.19299316,,,
1.1956,2.19268799,,,
1.1958,2.19268799,,,
1.196,2.19299316,,,
1.1962,2.19268799,,,
1.1964,2.19299316,,,
1.1966,2.19268799,,,
1.1968,2.19299316,,,
1.197,2.19299316,,,
1.1972,2.19299316,,,
1.1974,2.19299316,,,
1.1976,2.19268799,,,
1.1978,2.19299316,,,
1.198,2.19299316,,,
1.1982,2.19299316,,,
1.1984,2.19299316,,,
1.1986,2.19299316,,,
1.1988,2.19299316,,,
1.199,2.19299316,,,
1.1992,2.19299316,,,
1.1994,2.19299316,,,
1.1996,2.19268799,,,
1.1998,2.19299316,,,
1.2,2.19299316,,,
1.2002,2.19299316,,,
1.2004,2.19299316,,,
1.2006,2.19299316,,,
1.2008,2.19299316,,,
1.201,2.19268799,,,
1.2012,2.19299316,,,
1.2014,2.19299316,,,
1.2016,2.19268799,,,
1.2018,2.19299316,,,
1.202,2.19299316,,,
1.2022,2.19299316,,,
1.2024,2.19299316,,,
1.2026,2.19299316,,,
1.2028,2.19299316,,,
1.203,2.19299316,,,
1.2032,2.19299316,,,
1.2034,2.19299316,,,
1.2036,2.19299316,,,
1.2038,2.19299316,,,
1.204,2.19299316,,,
1.2042,2.19299316,,,
1.2044,2.19299316,,,
1.2046,2.19299316,,,
1.2048,2.19299316,,,
1.205,2.19299316,,,
1.2052,2.19268799,,,
1.2054,2.19299316,,,
1.2056,2.19299316,,,
1.2058,2.19268799,,,
1.206,2.19299316,,,
1.2062,2.19268799,,,
1.2064,2.19299316,,,
1.2066,2.19299316,,,
1.2068,2.19299316,,,
1.207,2.19299316,,,
1.2072,2.19299316,,,
1.2074,2.19268799,,,
1.2076,2.19268799,,,
1.2078,2.19299316,,,
1.208,2.19268799,,,
1.2082,2.19299316,,,
1.2084,2.19299316,,,
1.2086,2.19299316,,,
1.2088,2.19268799,,,
1.209,2.19299316,,,
1.2092,2.19299316,,,
1.2094,2.19299316,,,
1.2096,2.19299316,,,
1.2098,2.19268799,,,
1.21,2.19268799,,,
1.2102,2.19268799,,,
1.2104,2.19299316,,,
1.2106,2.19299316,,,
1.2108,2.19299316,,,
1.211,2.19299316,,,
1.2112,2.19299316,,,
1.2114,2.19299316,,,
1.2116,2.19299316,,,
1.2118,2.19268799,,,
1.212,2.19268799,,,
1.2122,2.19299316,,,
1.2124,2.19299316,,,
1.2126,2.19299316,,,
1.2128,2.19268799,,,
1.213,2.19299316,,,
1.2132,2.19299316,,,
1.2134,2.19299316,,,
1.2136,2.19268799,,,
1.2138,2.19299316,,,
1.214,2.19268799,,,
1.2142,2.19299316,,,
1.2144,2.19299316,,,
1.2146,2.19299316,,,
1.2148,2.19299316,,,
1.215,2.19299316,,,
1.2152,2.19299316,,,
1.2154,2.19299316,,,
1.2156,2.19299316,,,
1.2158,2.19299316,,,
1.216,2.19299316,,,
1.2162,2.19299316,,,
1.2164,2.19299316,,,
1.2166,2.19299316,,,
1.2168,2.19299316,,,
1.217,2.19299316,,,
1.2172,2.19268799,,,
1.2174,2.19299316,,,
1.2176,2.19299316,,,
1.2178,2.19299316,,,
1.218,2.19299316,,,
1.2182,2.19299316,,,
1.2184,2.19299316,,,
1.2186,2.19299316,,,
1.2188,2.19268799,,,
1.219,2.19299316,,,
1.2192,2.19299316,,,
1.2194,2.19268799,,,
1.2196,2.19299316,,,
1.2198,2.19299316,,,
1.22,2.19299316,,,
1.2202,2.19268799,,,
1.2204,2.19299316,,,
1.2206,2.19329834,,,
1.2208,2.19299316,,,
1.221,2.19299316,,,
1.2212,2.19299316,,,
1.2214,2.19299316,,,
1.2216,2.19268799,,,
1.2218,2.19268799,,,
1.222,2.19299316,,,
1.2222,2.19268799,,,
1.2224,2.19299316,,,
1.2226,2.19299316,,,
1.2228,2.19268799,,,
1.223,2.19299316,,,
1.2232,2.19299316,,,
1.2234,2.19268799,,,
1.2236,2.19299316,,,
1.2238,2.19268799,,,
1.224,2.19299316,,,
1.2242,2.19299316,,,
1.2244,2.19299316,,,
1.2246,2.19299316,,,
1.2248,2.19268799,,,
1.225,2.19299316,,,
1.2252,2.19299316,,,
1.2254,2.19299316,,,
1.2256,2.19299316,,,
1.2258,2.19299316,,,
1.226,2.19268799,,,
1.2262,2.19299316,,,
1.2264,2.19299316,,,
1.2266,2.19299316,,,
1.2268,2.19268799,,,
1.227,2.19299316,,,
1.2272,2.19299316,,,
1.2274,2.19268799,,,
1.2276,2.19299316,,,
1.2278,2.19299316,,,
1.228,2.19299316,,,
1.2282,2.19299316,,,
1.2284,2.19268799,,,
1.2286,2.19299316,,,
1.2288,2.19299316,,,
1.229,2.19299316,,,
1.2292,2.19299316,,,
1.2294,2.19299316,,,
1.2296,2.19299316,,,
1.2298,2.19268799,,,
1.23,2.19299316,,,
1.2302,2.19299316,,,
1.2304,2.19268799,,,
1.2306,2.19299316,,,
1.2308,2.19299316,,,
1.231,2.19299316,,,
1.2312,2.19299316,,,
1.2314,2.19299316,,,
1.2316,2.19299316,,,
1.2318,2.19299316,,,
1.232,2.19299316,,,
1.2322,2.19268799,,,
1.2324,2.19299316,,,
1.2326,2.19299316,,,
1.2328,2.19299316,,,
1.233,2.19299316,,,
1.2332,2.19299316,,,
1.2334,2.19299316,,,
1.2336,2.19299316,,,
1.2338,2.19268799,,,
1.234,2.19299316,,,
1.2342,2.19299316,,,
1.2344,2.19299316,,,
1.2346,2.19299316,,,
1.2348,2.19299316,,,
1.235,2.19299316,,,
1.2352,2.19299316,,,
1.2354,2.19299316,,,
1.2356,2.19268799,,,
1.2358,2.19268799,,,
1.236,2.19299316,,,
1.2362,2.19268799,,,
1.2364,2.19299316,,,
1.2366,2.19299316,,,
1.2368,2.19299316,,,
1.237,2.19268799,,,
1.2372,2.19299316,,,
1.2374,2.19299316,,,
